ID,PERSONA,AGENCIA,FECHA CIERRE,TIPO PRESTAMO,GARANTÍA ADMISIBLE,PLAZO,DÍAS MORA,CALIFICACIÓN OBJETIVA,CALIFICACIÓN ARRASTRE,SALDO APORTES,SALDO CAPITAL,DESTINO,SEXO,EDAD,ESTRATO,ESTADO CIVIL,PERSONAS A CARGO,NIVEL DE ESTUDIOS,OCUPACION,ACTIVIDAD ECONOMICA,TIENE VEHICULO,TIENE VIVIENDA,DIFERENCIA INGRESOS EGRESOS,TIPO VIVIENDA,ANTIGUEDAD NEGOCIO,TOTAL ACTIVOS,CIUDAD_NAME,CAPITAL_INICIAL,CUOTA,TASA_NOMINAL,ENDEUDAMIENTO PARALELO,
1478329,68554,PEREIRA,6/30/2019,Microcrédito,0,18,0,A,A,98693.99,709939.09,COMPRA DE MERCANCIA ,Masculino,28,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Peluquería y otros tratamientos de belleza,N,N,1462000, ARRENDADA ,1/15/2012,0,DOSQUEBRADAS,2200000,153274.18,2.5,709939.09,
1478330,73181,TEBAIDA,6/30/2019,Microcrédito,0,12,0,A,A,0,0,CAPITAL DE TRABAJO,Masculino,28,1,Soltero,Cero,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de vehículos automotores.,N,N,238619, ARRENDADA ,1/1/2011,13860000,,,,,0,
1478331,44851,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,30467.5,1434728.88,LIBRE INVERSIÓN,Femenino,35,1,Soltero,Dos,Técnico,EMPLEADO,Asalariados,N,N,198167, FAMILIAR ,8/1/2015,5000000,ARMENIA,2000000,81687.77,2.1394,1434728.88,
1478332,50899,ARMENIA,6/30/2019,Consumo,0,48,0,A,A,236961.37,4942964.14,LIBRE INVERSIÓN,Femenino,69,4,Casado,Una,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,N,705587, ARRENDADA ,7/3/1972,5000000,ARMENIA,6200000,212672.88,2.1394,4942964.14,
1478334,43189,QUIMBAYA,6/30/2019,Consumo,0,24,0,A,A,69887.54,1133836.14,COMPRA DE MUEBLES Y ENSERES,Masculino,37,2,Soltero,Dos,Primaria,EMPLEADO,Asalariados,Y,N,426116, FAMILIAR ,5/1/2019,6500000,QUIMBAYA,2200000,119675.32,2.1394,1133836.14,
1478336,46904,TULUA,6/30/2019,Consumo,0,30,0,A,A,103903.75,3191418.26,SALUD-TRATAMIENTOS-CIRUGIAS -ODONTOLOGICOS,Femenino,50,3,Soltero,Una,Técnico,EMPLEADO,Asalariados,N,N,667720, FAMILIAR ,6/1/2013,5000000,TULUA,5000000,231087.43,2.1394,4791418.26,
1478338,57848,TULUA,6/30/2019,Consumo,0,12,0,A,A,40056.69,0,LIBRE INVERSIÓN,Femenino,25,2,Soltero,Cero,Universitario,EMPLEADO,Asalariados,N,N,269454, FAMILIAR ,9/20/2017,2000000,,,,,0,
1478339,39272,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,1433349.68,3828944.27,,Femenino,22,2,Soltero,Cero,Técnico,INDEPENDIENTE,Transporte de carga por carretera,Y,N,4657000, FAMILIAR ,9/2/2016,230000000,CALARCA,6200000,224137.39,1.4998,95657648.97,
1478340,64541,IBAGUE,6/30/2019,Comercial,0,72,0,A,A,123189.92,70136207.54,COMPRA DE CARTERA ,Femenino,58,2,Casado,Dos,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,N,3200000, PROPIA ,5/2/2013,4000000,IBAGUE,80000000,1665642.96,1.2,70136207.54,
1478341,34375,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,76049.92,1892797.26,COMPRA DE CARTERA ,Masculino,41,2,Union Libre,Dos,Bachillerato,EMPLEADO,Asalariados,N,N,800000, ARRENDADA ,2/5/2015,6000000,CALARCA,1892797.26,93857.93,2.1387,1892797.26,
1478345,19817,TULUA,6/30/2019,Microcrédito,0,18,0,A,A,62140.99,531269.01,COMPRA DE MERCANCIA ,Masculino,58,2,Union Libre,Una,Bachillerato,INDEPENDIENTE,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,N,N,852000, FAMILIAR ,1/1/2010,5600000,TULUA,1600000,115837.79,2.9495,531269.01,
1478346,57838,FUNDADORES,6/30/2019,Consumo,13300000,48,0,A,A,44502.32,8070286.18,COMPRA DE CARTERA ,Femenino,22,2,Soltero,Cero,Tecnológico,EMPLEADO,Asalariados,Y,N,484000, FAMILIAR ,12/26/2017,18300000,CIRCASIA,10000000,312880.23,1.7998,8070286.18,
1478347,24187,PEREIRA,6/30/2019,Consumo,0,48,0,A,A,29529.8,2444903.77,PAGO DE IMPUESTOS ,Masculino,31,4,Casado,Cero,Bachillerato,CONDUCTOR,Transporte de pasajeros,Y,Y,413500, PROPIA ,7/9/2014,138000000,AGUADAS,3000000,102906.23,2.1394,2444903.77,
1478348,40332,SANTA ROSA,6/30/2019,Consumo,0,48,0,A,A,41055.04,5786062,COMPRA DE VEHICULO PARTICULAR,Masculino,35,3,Union Libre,Una,Bachillerato,EMPLEADO,Asalariados,N,N,697000, FAMILIAR ,2/1/2015,3000000,SANTA ROSA DE CABAL,7100000,243544.75,2.1394,5786062,
1478350,42925,ARMENIA,6/30/2019,Comercial,0,59,0,A,A,1331916.92,10320405.04,COMPRA DE CARTERA ,Femenino,50,2,Union Libre,Una,Bachillerato,INDEPENDIENTE,"Comercio al por menor en locales no espec, con surtido principal de productos diferentes de alimentos, bebidas y tabaco.",N,Y,1367889, PROPIA ,1/5/2007,528826767,ARMENIA,12000000,331803.79,1.7998,78183675.1,
1478351,48558,TULUA,6/30/2019,Microcrédito,0,48,86,C,C,128932.84,7744539.58,COMPRA DE MERCANCIA ,Femenino,63,2,Separación Judicial,Cero,Primaria,INDEPENDIENTE,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",N,Y,1375000, PROPIA ,3/25/2003,84250000,SAN PEDRO,8850000,283139.21,1.7998,7744539.58,
1478353,38757,ARMENIA,6/30/2019,Consumo,0,48,0,A,A,48219.78,8070063.48,REMODELACION DE INMUEBLE ,Femenino,32,3,Soltero,Cero,Universitario,CONTRATISTA INDEPENDIENTE,,Y,N,2310600, FAMILIAR ,1/15/2015,24500000,ARMENIA,10000000,312880.23,1.7998,8070063.48,
1478354,14066,CHINCHINA,6/30/2019,Comercial,73314472.19,60,0,A,A,1734365.89,46637988.53,COMPRA DE VEHICULO PARA TRANSPORTE DE PASAJEROS,Femenino,37,2,Casado,Una,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,N,6360067, FAMILIAR ,1/19/2016,57400000,SANTA ROSA DE CABAL,55000000,1361054.8,1.4002,120700645,
1478355,68508,QUIMBAYA,6/30/2019,Consumo,0,36,300,E,E,24016.95,472222.22,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,33,2,Soltero,Una,Bachillerato,EMPLEADO,Asalariados,N,N,472200, ARRENDADA ,5/1/2016,4000000,QUIMBAYA,472222.22,14455.56,2.1394,472222.22,
1478356,51701,TULUA,6/30/2019,Microcrédito,0,36,0,A,A,115731.15,4029971.85,COMPRA DE MERCANCIA ,Femenino,56,2,Soltero,Cero,Primaria,COMERCIANTE INDEPENDIENTE,Otras actividades de servicios personales n.c.p.,N,N,415000, FAMILIAR ,6/8/2006,3000000,TULUA,5400000,240011.34,2.7999,4029971.85,
1478357,42430,MINORISTA,6/30/2019,Microcrédito,0,36,0,A,A,163732.42,4414652.51,COMPRA DE MERCANCIA ,Masculino,43,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de vehículos automotores.,N,N,1735000, PROPIA ,5/4/2007,5000000,PEREIRA,6000000,254709.46,2.5,8364064.23,
1478358,64906,CHINCHINA,6/30/2019,Consumo,0,36,0,A,A,312940.45,691853.17,PAGO DE SEGUROS ,Masculino,22,2,Soltero,Cero,Bachillerato,EMPLEADO,Asalariados,N,N,324211, FAMILIAR ,1/14/2016,6000000,CHINCHINA,691853.17,20051.51,2.1023,1441482.83,
1478360,3126,FUNDADORES,6/30/2019,Consumo,0,24,0,A,A,329015.87,1027844.7,REMODELACION DE INMUEBLE ,Femenino,69,1,Soltero,Cero,Primaria,PENSIONADO,"Sin Actividad Económica, solo para personas naturales",N,Y,170510, PROPIA ,1/1/2010,135000000,ARMENIA,2000000,108795.75,2.1394,1027844.7,
1478362,63300,ARMENIA,6/30/2019,Consumo,0,24,11,A,A,197336.16,1116435.73,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,57,3,Casado,Dos,Técnico,INDEPENDIENTE,Transporte de pasajeros,Y,Y,227269, PROPIA ,5/6/2011,192950000,ARMENIA,2000000,108795.75,2.1394,4761332.25,
1478363,71922,QUIMBAYA,6/30/2019,Microcrédito,0,12,0,A,A,0,0,LIBRE INVERSIÓN,Masculino,54,1,Casado,Cero,Bachillerato,Asistente Cartera Credivehiculo,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",Y,Y,2543253, PROPIA ,1/1/1900,173200000,,,,,0,
1478364,63300,ARMENIA,6/30/2019,Consumo,0,36,30,A,A,197336.16,805555.54,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,57,3,Casado,Dos,Técnico,INDEPENDIENTE,Transporte de pasajeros,Y,Y,227269, PROPIA ,5/6/2011,192950000,ARMENIA,805555.54,28777.78,2.1394,4761332.25,
1478370,6302,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,36522.94,606944.43,,Masculino,56,5,Soltero,Una,Tecnológico,AGRICULTOR,Explotación mixta (agrícola y pecuaria).,Y,Y,569637, PROPIA ,2/1/2000,244740494,ARMENIA,606944.43,27148.89,2.1394,5458574.62,
1478372,44037,ARMENIA,6/30/2019,Microcrédito,0,18,0,A,A,114432.53,996129.31,CAPITAL DE TRABAJO,Masculino,52,3,Casado,Dos,Bachillerato,COMERCIANTE INDEPENDIENTE,Mantenimiento y reparación especializado de maquinaria y equipo,N,N,1671694, PROPIA ,4/12/2003,0,ARMENIA,3000000,217195.86,2.9495,2915555.07,
1478375,48173,QUIMBAYA,6/30/2019,Microcrédito,0,24,0,A,A,61892.68,0,CAPITAL DE TRABAJO,Femenino,40,2,Union Libre,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de otros productos nuevos en establecimientos especializados,N,N,755906, FAMILIAR ,3/1/2012,20000000,,,,,2800000,
1478376,68556,BUGA,6/30/2019,Microcrédito,0,36,0,A,A,75588.19,4188880.02,COMPRA DE MERCANCIA ,Masculino,45,2,Soltero,Cero,Técnico,INDEPENDIENTE,"Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",N,Y,1444604, PROPIA ,1/1/2005,23350000,BUGA,5400000,247347.87,3.0002,4787527.81,
1478378,35239,FUNDADORES,6/30/2019,Consumo,0,36,0,A,A,475355.22,10418519.91,REMODELACION DE INMUEBLE ,Masculino,43,4,Casado,Dos,Bachillerato,INDEPENDIENTE,Expendio de bebidas alcohólicas para el consumo dentro del establecimiento,Y,N,5092833, FAMILIAR ,3/28/2014,198000000,ARMENIA,15000000,533316.94,1.4002,10418519.91,
1478382,48144,MINORISTA,6/30/2019,Microcrédito,0,24,0,A,A,1394555.59,2594993.67,COMPRA DE MERCANCIA ,Masculino,39,3,Casado,Dos,Bachillerato,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,N,768927, FAMILIAR ,1/19/1998,13000000,PEREIRA,6200000,309522.24,1.4998,2594993.67,
1478383,70961,MINORISTA,6/30/2019,Consumo,0,48,0,A,A,65494.74,3983355.03,REMODELACION DE INMUEBLE ,Femenino,66,5,Soltero,Cero,Universitario,INDEPENDIENTE,Rentistas de Capital solo personas Naturales,N,Y,250000, PROPIA ,5/1/2013,150000000,PEREIRA,4800000,164649.97,2.1394,3983355.03,
1478384,3108,MINORISTA,6/30/2019,Microcrédito,0,18,22,A,A,574622.14,665970.42,REMODELACION DE INMUEBLE ,Femenino,70,2,Soltero,Cero,Primaria,INDEPENDIENTE,Cría de ganado bovino y bufalino.,N,Y,1379785, ARRENDADA ,1/1/1999,25454000,PEREIRA,2100000,152037.1,2.9495,2169246.7,
1478385,54201,ARMENIA,6/30/2019,Consumo,0,18,0,A,A,1839667.31,778739.45,COMPRA DE MOTOCICLETAS,Femenino,58,2,Casado,Cero,Primaria,INDEPENDIENTE,"Comercio al por menor en locales no espec, con surtido principal de productos diferentes de alimentos, bebidas y tabaco.",N,Y,1525000, PROPIA ,1/1/2000,185000000,ARMENIA,2500000,170486.03,2.1394,942489.93,
1478386,47767,CHINCHINA,6/30/2019,Microcrédito,0,36,20,A,A,166656.11,2939993.11,REMODELACION DE INMUEBLE ,Masculino,31,2,Soltero,Cero,Técnico,INDEPENDIENTE,Instalaciones eléctricas de la construcción,N,N,741625, FAMILIAR ,7/1/2013,5000000,CHINCHINA,3800000,172745.37,2.9495,2939993.11,
1478387,12868,ARMENIA,6/30/2019,Consumo,8900000,48,0,A,A,37248.05,4983548.05,LIBRE INVERSIÓN,Femenino,71,3,Viudo,Cero,Técnico,INDEPENDIENTE,"Sin Actividad Económica, solo para personas naturales",Y,Y,-17344972, PROPIA ,1/1/1999,175000000,ARMENIA,6000000,205812.46,2.1394,4983548.05,
1478389,40415,TULUA,6/30/2019,Microcrédito,0,30,16,A,A,166623.19,2800428.1,COMPRA DE MERCANCIA ,Femenino,29,2,Union Libre,Tres,Bachillerato,INDEPENDIENTE,"Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",N,N,6914000, ARRENDADA ,1/15/2014,10460000,TULUA,4000000,202747.12,2.9495,2800428.1,
1478390,68188,BUGA,6/30/2019,Microcrédito,0,24,59,B,B,35164.83,2132447.24,COMPRA DE MERCANCIA ,Femenino,45,2,Union Libre,Una,Bachillerato,INDEPENDIENTE,Expendio a la mesa de comidas preparadas,N,N,970000, ARRENDADA ,1/9/2016,5000000,BUGA,3250000,183726.17,2.5998,2132447.24,
1478391,6000,ARMENIA,6/30/2019,Comercial,4200000,48,0,A,A,718940.81,9628814.37,CAPITAL DE TRABAJO,Masculino,52,3,Union Libre,Una,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,N,N,599000, FAMILIAR ,1/1/2010,125000000,ARMENIA,12000000,367726.64,1.7,10972989.94,
1478393,7205,TULUA,6/30/2019,Microcrédito,0,40,0,A,A,50495.19,3913278.43,COMERCIALIZACION DE PRODUCTOS AGRICOLAS ,Masculino,63,1,Casado,Cero,Primaria,INDEPENDIENTE,"Actividades de servicios, agricolas y ganaderos, excepto las actividades veterinarias",N,Y,50000, PROPIA ,5/8/2004,15000000,TULUA,4950000,212404.09,2.9495,3913278.43,
1478394,43149,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,87176.21,1430536.16,REMODELACION DE INMUEBLE ,Masculino,65,3,Casado,Cero,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,Y,1156677, PROPIA ,12/1/2013,210000000,CIRCASIA,2000000,81687.77,2.1394,4122460.14,
1478397,25522,TULUA,6/30/2019,Consumo,0,30,0,A,A,68660.01,2553275.16,REMODELACION DE INMUEBLE ,Masculino,39,2,Soltero,Una,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,N,851662, FAMILIAR ,1/1/2016,54400000,SAN PEDRO,4000000,184869.94,2.1394,12473275.16,
1478398,48580,PEREIRA,6/30/2019,Microcrédito,0,24,0,A,A,1175324.64,2179595.06,COMPRA DE MERCANCIA ,Femenino,69,2,Soltero,Cero,Ninguno,INDEPENDIENTE,"Confección de prendas de vestir, excepto prendas de piel",N,N,570722, FAMILIAR ,5/6/2000,11585000,PEREIRA,4000000,234906.65,2.9495,2179595.06,
1478401,11672,MINORISTA,6/30/2019,Microcrédito,0,18,0,A,A,37886.35,498064.65,COMPRA DE MERCANCIA ,Masculino,34,3,Soltero,Cero,Ninguno,INDEPENDIENTE,Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,N,N,326687, ARRENDADA ,6/1/2010,4000000,PEREIRA,1500000,108597.93,2.9495,498064.65,
1478403,49760,FUNDADORES,6/30/2019,Consumo,41700000,48,0,A,A,445705.47,20313123.98,COMPRA DE VEHICULO PARA USO COMERCIAL ,Femenino,63,2,Casado,Una,Universitario,EMPLEADO,Asalariados,Y,Y,1429122, PROPIA ,1/15/2000,1035500000,CIRCASIA,25000000,734343.64,1.4998,20313123.98,
1478405,50156,QUIMBAYA,6/30/2019,Microcrédito,0,18,0,A,A,66041.63,762891.85,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,52,1,Casado,Dos,Técnico,INDEPENDIENTE,"Comercio al por menor en establecimiento no especializado con surtido comp principalmente por alimento, bebida o tabaco",N,N,261496, ARRENDADA ,1/1/2016,44400000,MONTENEGRO,2500000,159511.59,1.4998,3562891.85,
1478406,56248,BUGA,6/30/2019,Microcrédito,0,15,51,B,B,35135.48,535990.08,COMPRA DE MERCANCIA ,Masculino,49,1,Soltero,Cero,Bachillerato,INDEPENDIENTE,"Comercio al por menor de alimentos, bebidas y tabaco, en puestos de venta móviles.",N,N,940000, ARRENDADA ,1/1/2015,5000000,GINEBRA,1650000,138216.86,3.0002,535990.08,
1478408,1864,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,3617670.91,6728899.19,CAPITAL DE TRABAJO,Masculino,50,3,Casado,Cero,Bachillerato,INDEPENDIENTE,"Sin Actividad Económica, solo para personas naturales",N,Y,628814, PROPIA ,3/26/2018,100000000,ARMENIA,10000000,361511.92,1.4998,6728899.19,
1478410,64104,SANTA ROSA,6/30/2019,Microcrédito,0,36,0,A,A,1507502.07,4988666.41,COMPRA DE CARTERA ,Masculino,58,3,Casado,Una,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de vehículos automotores.,Y,Y,2747000, PROPIA ,2/2/1987,637000000,SANTA ROSA DE CABAL,6900000,249443.22,1.4998,4988666.41,
1478411,37950,SANTA ROSA,6/30/2019,Microcrédito,2999000,36,0,A,A,39007.26,3090256.8,COMPRA DE MERCANCIA ,Masculino,38,2,Casado,Dos,Bachillerato,COMERCIANTE INDEPENDIENTE,"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",Y,N,1240333, FAMILIAR ,10/15/2012,13900000,SANTA ROSA DE CABAL,4200000,178296.62,2.5,3090256.8,
1478413,43254,QUIMBAYA,6/30/2019,Comercial,0,48,0,A,A,406589.42,23860123.86,COMPRA DE TERRENO -LOTE,Masculino,56,4,Soltero,Tres,Especializacion,INDEPENDIENTE,Actividades jurídicas,N,Y,4364583, PROPIA ,1/1/1900,3408000000,QUIMBAYA,30000000,881212.37,1.4998,23860123.86,
1478414,44505,TULUA,6/30/2019,Microcrédito,0,18,0,A,A,167275.06,513638.94,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,50,0,Divorciado,Una,Bachillerato,INDEPENDIENTE,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",N,N,1406000, FAMILIAR ,1/2/1998,9200000,TULUA,1560000,111515.4,2.7999,513638.94,
1478415,25540,ARMENIA,6/30/2019,Comercial,11229495712,48,0,A,A,929987.28,11985337.48,COMPRA DE CARTERA ,Masculino,69,3,Casado,Una,Primaria,INDEPENDIENTE,Transporte de pasajeros,Y,N,943140, ARRENDADA ,1/1/1900,150000000,ARMENIA,15000000,450057.82,1.5997,18037515.54,
1478416,17278,TULUA,6/30/2019,Microcrédito,0,24,0,A,A,37577.98,1542433.14,COMERCIALIZACION DE PRODUCTOS AGRICOLAS ,Femenino,32,2,Casado,Una,Primaria,INDEPENDIENTE,"Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados.",N,N,56000, ARRENDADA ,2/1/2017,4000000,TULUA,2900000,162147.18,2.5,1542433.14,
1478417,2690,TULUA,6/30/2019,Microcrédito,0,24,0,A,A,656285.08,1505022.8,COMPRA DE MERCANCIA ,Femenino,63,3,Viudo,Cero,Bachillerato,INDEPENDIENTE,Actividades especializadas de diseño,N,N,1628019, FAMILIAR ,6/5/2004,9730000,TULUA,3000000,149768.83,1.4998,4248809.33,
1478418,5015,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,478092.05,3771724.05,COMPRA DE CARTERA ,Femenino,38,3,Casado,Una,Técnico,EMPLEADO,Asalariados,N,Y,1600000, PROPIA ,11/7/2009,168000000,ARMENIA,3771724.05,112418.93,2.1387,13554216.67,
1478420,34722,QUIMBAYA,6/30/2019,Consumo,0,24,0,A,A,80614.05,892307.5,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Masculino,54,1,Casado,Una,Primaria,EMPLEADO,Asalariados,N,N,145743,ACTUALIZAR MIGRACION,5/5/2017,6000000,QUIMBAYA,1600000,87036.6,2.1394,892307.5,
1478421,70943,TEBAIDA,6/30/2019,Microcrédito,0,24,0,A,A,153001.03,1040069.02,COMPRA DE MERCANCIA ,Femenino,34,2,Soltero,Dos,Bachillerato,INDEPENDIENTE,Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimiento especializado,Y,N,67000, FAMILIAR ,1/1/2013,8500000,LA TEBAIDA,2070000,103340.49,1.4998,1040069.02,
1478422,59097,TULUA,6/30/2019,Microcrédito,0,48,26,A,A,33541.66,6744417.99,COMPRA DE MUEBLES Y ENSERES,Femenino,39,3,Union Libre,Dos,Universitario,DOCENTE,Actividades de asociaciones profesionales,N,N,1150000, FAMILIAR ,5/3/2013,10000000,TULUA,7700000,301914.81,2.9495,6744417.99,
1478423,25870,MINORISTA,6/30/2019,Consumo,0,36,21,A,A,168906.42,3435399.75,VACACIONES-VIAJES - RECREACION ,Masculino,67,3,Casado,Una,Bachillerato,Pensionado,"Sin Actividad Económica, solo para personas naturales",N,Y,277520, PROPIA ,1/1/2000,412000000,DOSQUEBRADAS,4500000,183797.49,2.1394,3435399.75,
1478424,53297,SANTA ROSA,6/30/2019,Microcrédito,0,48,0,A,A,84506.62,5346417.09,COMPRA DE MERCANCIA ,Femenino,44,3,Soltero,Cero,Bachillerato,COMERCIANTE INDEPENDIENTE,Comercio al por mayor de productos textiles y productos confeccionados para uso doméstico,N,N,567300, PROPIA ,4/1/2011,0,SANTA ROSA DE CABAL,6300000,247021.21,2.9495,5346417.09,
1478427,3545,BUGA,6/30/2019,Microcrédito,0,30,226,E,E,157010.97,3747830.9,COMPRA DE OTROS ACTIVOS PRODUCTIVOS ,Femenino,60,2,Casado,Cero,Bachillerato,REPRESENTANTE DE VENTAS,,N,N,520000, ARRENDADA ,1/1/1990,10000000,RESTREPO,4300000,219388.49,3.0002,3747830.9,
1478429,46649,BUGA,6/30/2019,Microcrédito,0,18,0,A,A,324554.61,1417971.53,CONSTRUCCION DE OBRA CIVIL,Femenino,54,1,Divorciado,Cero,Bachillerato,,Pendiente por confirmar,N,N,470000,ACTUALIZAR MIGRACION,1/1/1900,0,BUGA,3600000,261755.73,3.0002,1417971.53,
1478431,61991,QUIMBAYA,6/30/2019,Microcrédito,0,24,16,A,A,39669.47,816812.34,COMPRA DE MERCANCIA ,Masculino,40,2,Casado,Una,Bachillerato,INDEPENDIENTE,Mantenimiento y reparación de vehículos automotores.,Y,N,389000, FAMILIAR ,1/1/2014,3200000,MONTENEGRO,1500000,74884.41,1.4998,816812.34,
1478432,32716,ARMENIA,6/30/2019,Comercial,0,24,0,A,A,748693.69,804213.14,CAPITAL DE TRABAJO,Masculino,54,2,Casado,Dos,Bachillerato,INDEPENDIENTE,Transporte de pasajeros,Y,N,883850, FAMILIAR ,11/6/2007,30000000,FILANDIA,1600000,79876.71,1.4998,6508492.94,
1478435,32394,ARMENIA,6/30/2019,Microcrédito,0,18,0,A,A,42691.09,605853.69,COMPRA DE CARTERA ,Masculino,71,1,Casado,Cero,Primaria,INDEPENDIENTE,"Comercio al por menor de todo tipo de calzado, art. de cuero y sucedaneos del cuero en establecimiento especializado",N,N,301400, FAMILIAR ,1/1/1997,11470000,ARMENIA,2000000,127609.28,1.4998,1834478.78,
1478436,39251,TULUA,6/30/2019,Microcrédito,0,18,14,A,A,33085.64,589088.3,COMPRA DE MERCANCIA ,Femenino,22,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimiento especializado,N,N,1000000, FAMILIAR ,5/3/2016,2000000,TULUA,1500000,108597.93,2.9495,589088.3,
1478438,68953,ARMENIA,6/30/2019,Microcrédito,0,24,0,A,A,113914.4,3431717.27,CAPITAL DE TRABAJO,Masculino,48,2,Casado,Dos,Bachillerato,INDEPENDIENTE,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,N,Y,9245000, PROPIA ,5/2/1995,79830000,ARMENIA,6300000,369977.98,2.9495,3431717.27,
1478439,28307,ARMENIA,6/30/2019,Comercial,72897351.69,60,0,A,A,25634616.91,42396073.45,LIBRE INVERSIÓN,Masculino,41,4,Soltero,Cero,Bachillerato,MIGRACION,Otras actividades de servicios personales n.c.p.,N,N,73700001, FAMILIAR ,1/1/1900,2231515000,ARMENIA,50000000,1237322.55,1.4002,721326542,
1478440,20623,ARMENIA,6/30/2019,Consumo,0,48,0,A,A,85854.12,4112218.01,REMODELACION DE INMUEBLE ,Femenino,62,3,Divorciado,Cero,Bachillerato,INDEPENDIENTE,Actividades inmobiliarias realizadas con bienes propios o arrendados,Y,Y,800000, PROPIA ,1/1/1900,407000000,ARMENIA,5050000,173225.49,2.1394,4112218.01,
1478442,11242,SANTA ROSA,6/30/2019,Consumo,0,36,0,A,A,35114.56,0,VACACIONES-VIAJES - RECREACION ,Femenino,34,3,Union Libre,Una,Universitario,EMPLEADO,Asalariados,Y,N,71624, ARRENDADA ,10/17/2017,28000000,,,,,4459386.07,
1478446,45283,ARMENIA,6/30/2019,Microcrédito,5700000,36,0,A,A,70533.65,4876722.64,CAPITAL DE TRABAJO,Femenino,26,2,Union Libre,Cero,Técnico,INDEPENDIENTE,"Comercio al por menor en establecimiento no especializado con surtido comp principalmente por alimento, bebida o tabaco",N,N,5536000, ARRENDADA ,6/10/2015,10070000,ARMENIA,6300000,286393.65,2.9495,4876722.64,
1478447,51775,ARMENIA,6/30/2019,Consumo,0,36,0,A,A,83580.32,3691779.04,REMODELACION DE INMUEBLE ,Femenino,63,2,Soltero,Cero,Bachillerato,INDEPENDIENTE,Rentistas de Capital solo personas Naturales,N,Y,505055, PROPIA ,1/1/1900,120000000,ARMENIA,5000000,204219.44,2.1394,3691779.04,
1478448,66987,TEBAIDA,6/30/2019,Microcrédito,0,18,0,A,A,50221.38,727018.82,COMPRA DE MERCANCIA ,Femenino,42,1,Union Libre,Dos,Técnico,INDEPENDIENTE,Otros tipos de expendio de comidas preparadas n.c.p.,N,Y,203880, PROPIA ,11/3/2015,64000000,CALARCA,2000000,127609.28,1.4998,727018.82,
1478449,32745,ARMENIA,6/30/2019,Comercial,0,48,0,A,A,8334458.26,6771552.95,INSUMOS AGROPECUARIOS,Masculino,62,5,Casado,Cero,Bachillerato,INDEPENDIENTE,Explotación mixta (agrícola y pecuaria).,Y,Y,33040474,ACTUALIZAR MIGRACION,1/1/1900,1380000000,ARMENIA,8390000,241236.94,1.4002,43027731.4,
1478450,52978,ARMENIA,6/30/2019,Comercial,0,48,0,A,A,6133107.92,6009824.86,CAPITAL DE TRABAJO,Femenino,68,5,Union Libre,Cero,Universitario,INDEPENDIENTE,Otros cultivos transitorios n.c.p.,N,Y,1608167, ARRENDADA ,1/1/1900,1020000000,ARMENIA,7440000,213921.67,1.4002,42891513.17,
